Date,Time,Account,CallerID,Destination,Description,Seconds,Rate,Total,UniqueID
2022-09-19,20:51:03,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,315,0.0042,0.0223,2975573491
2022-09-19,20:51:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,272,0.0042,0.0193,2975573235
2022-09-19,20:50:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 438 Quebec,2,0.0042,0.0004,2975570942
2022-09-19,20:50:46,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 819 Quebec,6,0.0042,0.0004,2975570780
2022-09-19,20:50:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 438 Quebec,84,0.0042,0.0059,2975571452
2022-09-19,20:50:42,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,173,0,0,2975572023
2022-09-19,20:50:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 450 Quebec,127,0.0042,0.0092,2975571541
2022-09-19,20:50:17,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,225,0.0042,0.016,2975572447
2022-09-19,20:50:05,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,251,0,0,2975572339
2022-09-19,20:50:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,79,0,0,2975570817
2022-09-19,20:50:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,238,0.0042,0.0168,2975572261
2022-09-19,20:50:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound - Local Caller,170,0,0,2975571624
2022-09-19,20:50:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Outbound - Customer,170,0,0,2975571628
2022-09-19,20:50:00,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,80,0.0042,0.0059,2975570821
2022-09-19,20:49:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,1,0,0,2975570092
2022-09-19,20:49:54,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,4,0.0042,0.0004,2975570388
2022-09-19,20:49:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,13,0,0,2975570166
2022-09-19,20:49:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,50,0.0042,0.0038,2975570560
2022-09-19,20:49:33,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,372,0,0,2975573108
2022-09-19,20:49:29,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 418 Quebec City,10,0.0042,0.0008,2975570251
2022-09-19,20:49:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,46,0,0,2975570252
2022-09-19,20:49:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,16,0.0042,0.0013,2975570028
2022-09-19,20:49:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,8,0.0042,0.0008,2975569949
2022-09-19,20:49:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound Internal  EXT117230,28,0,0,2975569929
2022-09-19,20:49:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 450 Quebec,104,0.0042,0.0076,2975570585
2022-09-19,20:48:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,55,0.0042,0.0042,2975570304
2022-09-19,20:48:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 819 Quebec,60,0.0042,0.0042,2975570346
2022-09-19,20:48:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,46,0.0042,0.0034,2975570007
2022-09-19,20:48:52,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound Internal  EXT072240,77,0,0,2975570205
2022-09-19,20:48:52,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 438 Quebec,556,0.0042,0.0391,2975574461
2022-09-19,20:48:51,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,240,0.0042,0.0168,2975571671
2022-09-19,20:48:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 819 Quebec,6,0.0042,0.0004,2975569541
2022-09-19,20:48:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,13,0,0,2975569493
2022-09-19,20:48:33,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound Internal  EXT012270,0,0,0,2975569419
2022-09-19,20:48:33,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound Internal  EXT078240,42,0,0,2975569769
2022-09-19,20:48:32,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,170,0.0042,0.0122,2975570988
2022-09-19,20:48:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,13,0,0,2975569414
2022-09-19,20:48:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,290,0.0042,0.0206,2975571916
2022-09-19,20:48:20,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,64,0.0042,0.0046,2975569904
2022-09-19,20:48:18,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,48,0,0,2975569625
2022-09-19,20:48:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,7,0.0042,0.0008,2975569492
2022-09-19,20:48:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,40,0.0042,0.0029,2975569575
2022-09-19,20:47:58,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 819 Quebec,17,0.0042,0.0013,2975569415
2022-09-19,20:47:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 450 Quebec,6,0.0042,0.0004,2975569258
2022-09-19,20:47:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 438 Quebec,807,0.0042,0.0567,2975575947
2022-09-19,20:47:54,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,9,0,0,2975569093
2022-09-19,20:47:52,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,137,0,0,2975570206
2022-09-19,20:47:51,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,156,0,0,2975570356
2022-09-19,20:47:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,136,0.0042,0.0097,2975570198
2022-09-19,20:47:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,8,0.0042,0.0008,2975569297
2022-09-19,20:47:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,4,0.0042,0.0004,2975569086
2022-09-19,20:47:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,264,0.0042,0.0185,2975571367
2022-09-19,20:47:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,179,0.0042,0.0126,2975570511
2022-09-19,20:47:24,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,64,0.0042,0.0046,2975569481
2022-09-19,20:47:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 450 Quebec,4,0.0042,0.0004,2975568943
2022-09-19,20:47:06,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 450 Quebec,10,0.0042,0.0008,2975568831
2022-09-19,20:47:05,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,12,0.0042,0.0008,2975568786
2022-09-19,20:47:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,19,0.0042,0.0017,2975568880
2022-09-19,20:46:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 581 Quebec City,84,0.0042,0.0059,2975569215
2022-09-19,20:46:36,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Outbound - Customer,129,0,0,2975569459
2022-09-19,20:46:36,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound - Local Caller,129,0,0,2975569464
2022-09-19,20:46:24,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,148,0,0,2975569517
2022-09-19,20:46:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound Internal  EXT087201,0,0,0,2975568185
2022-09-19,20:46:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,9,0,0,2975568150
2022-09-19,20:46:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,37,0.0042,0.0029,2975568408
2022-09-19,20:46:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,106,0,0,2975568971
2022-09-19,20:46:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound Internal  EXT105201,0,0,0,2975567997
2022-09-19,20:45:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 418 Quebec City,4,0.0042,0.0004,2975568066
2022-09-19,20:45:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound Internal  EXT037250,45,0,0,2975568277
2022-09-19,20:45:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,13,0,0,2975567944
2022-09-19,20:45:53,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,118,0,0,2975568983
2022-09-19,20:45:53,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 438 Quebec,171,0.0042,0.0122,2975569583
2022-09-19,20:45:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,117,0.0042,0.0084,2975569017
2022-09-19,20:45:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 418 Quebec City,512,0.0042,0.0361,2975572377
2022-09-19,20:45:33,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,6,0.0042,0.0004,2975567896
2022-09-19,20:45:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,331,0.0042,0.0235,2975570673
2022-09-19,20:45:12,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 438 Quebec,67,0.0042,0.005,2975568101
2022-09-19,20:45:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 819 Quebec,58,0.0042,0.0042,2975568029
2022-09-19,20:44:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,274,0,0,2975569802
2022-09-19,20:44:47,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 438 Quebec,12,0.0042,0.0008,2975567443
2022-09-19,20:44:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,1,0,0,2975567067
2022-09-19,20:44:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,277,0.0042,0.0197,2975569694
2022-09-19,20:44:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 418 Quebec City,13,0.0042,0.0013,2975567198
2022-09-19,20:44:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,60,0,0,2975567517
2022-09-19,20:44:13,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 418 Quebec City,6,0.0042,0.0004,2975567285
2022-09-19,20:44:10,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 450 Quebec,126,0.0042,0.0088,2975568146
2022-09-19,20:44:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 438 Quebec,118,0.0042,0.0084,2975568233
2022-09-19,20:43:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,274,0.0042,0.0193,2975569512
2022-09-19,20:43:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,166,0.0042,0.0118,2975568343
2022-09-19,20:43:53,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,74,0.0042,0.0055,2975567568
2022-09-19,20:43:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,160,0.0042,0.0113,2975568226
2022-09-19,20:43:36,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,99,0.0042,0.0071,2975567571
2022-09-19,20:43:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Outbound - Customer,86,0,0,2975567283
2022-09-19,20:43:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound - Local Caller,86,0,0,2975567286
2022-09-19,20:43:31,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,305,0,0,2975569387
2022-09-19,20:43:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,6,0.0042,0.0004,2975566469
2022-09-19,20:43:19,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 438 Quebec,40,0.0042,0.0029,2975566873
2022-09-19,20:43:14,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,77,0,0,2975567014
2022-09-19,20:43:11,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,402,0,0,2975570053
2022-09-19,20:43:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,29,0.0042,0.0021,2975566598
2022-09-19,20:43:03,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,349,0.0042,0.0248,2975569689
2022-09-19,20:42:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,234,0,0,2975568375
2022-09-19,20:42:58,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,22,0,0,2975566307
2022-09-19,20:42:58,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,629,0.0042,0.0441,2975572111
2022-09-19,20:42:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,7,0.0042,0.0008,2975566218
2022-09-19,20:42:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound Internal  EXT047202,26,0,0,2975566363
2022-09-19,20:42:54,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,334,0,0,2975569333
2022-09-19,20:42:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,55,0.0042,0.0042,2975566772
2022-09-19,20:42:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,11,0,0,2975566041
2022-09-19,20:42:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,368,0.0042,0.026,2975569495
2022-09-19,20:42:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,148,0.0042,0.0105,2975567327
2022-09-19,20:42:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,18,0,0,2975565959
2022-09-19,20:42:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 418 Quebec City,317,0.0042,0.0223,2975569000
2022-09-19,20:42:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,75,0.0042,0.0055,2975566605
2022-09-19,20:42:19,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 418 Quebec City,1572,0.0042,0.11,2975579503
2022-09-19,20:42:17,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,6,0,0,2975565816
2022-09-19,20:42:16,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,52,0.0042,0.0038,2975566522
2022-09-19,20:42:08,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,40,0.0042,0.0029,2975566136
2022-09-19,20:41:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 819 Quebec,437,0.0042,0.0307,2975569862
2022-09-19,20:41:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,296,0.0042,0.021,2975568432
2022-09-19,20:41:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,390,0.0042,0.0273,2975569311
2022-09-19,20:41:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound Internal  EXT062270,38,0,0,2975565860
2022-09-19,20:41:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,81,0.0042,0.0059,2975566210
2022-09-19,20:41:31,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,0,0.0042,0,2975565322
2022-09-19,20:41:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,64,0.0042,0.0046,2975565936
2022-09-19,20:41:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,8,0.0042,0.0008,2975565565
2022-09-19,20:41:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 438 Quebec,0,0.0042,0,2975565706
2022-09-19,20:41:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,202,0,0,2975567141
2022-09-19,20:41:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,0,0,0,2975565236
2022-09-19,20:41:17,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 873 Quebec,292,0.0042,0.0206,2975568129
2022-09-19,20:41:16,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 418 Quebec City,48,0.0042,0.0034,2975565757
2022-09-19,20:41:14,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,1,0.0042,0.0004,2975565392
2022-09-19,20:41:07,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,423,0.0042,0.0298,2975569228
2022-09-19,20:41:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,29,0.0042,0.0021,2975565447
2022-09-19,20:40:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,64,0.0042,0.0046,2975565808
2022-09-19,20:40:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,182,0,0,2975566712
2022-09-19,20:40:49,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 418 Quebec City,32,0.0042,0.0025,2975565324
2022-09-19,20:40:49,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,56,0,0,2975565439
2022-09-19,20:40:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,110,0.0042,0.008,2975565993
2022-09-19,20:40:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,5,0.0042,0.0004,2975565113
2022-09-19,20:40:40,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 438 Quebec,85,0.0042,0.0063,2975565935
2022-09-19,20:40:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 450 Quebec,32,0.0042,0.0025,2975565373
2022-09-19,20:40:34,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,124,0.0042,0.0088,2975566137
2022-09-19,20:40:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,35,0.0042,0.0025,2975565261
2022-09-19,20:40:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,440,0.0042,0.0311,2975569094
2022-09-19,20:40:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,126,0.0042,0.0088,2975565995
2022-09-19,20:40:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,5,0.0042,0.0004,2975565039
2022-09-19,20:40:13,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,41,0.0042,0.0029,2975565185
2022-09-19,20:40:07,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound Internal  EXT037204,29,0,0,2975564812
2022-09-19,20:40:05,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 581 Quebec City,76,0.0042,0.0055,2975565283
2022-09-19,20:40:00,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,6,0.0042,0.0004,2975564834
2022-09-19,20:39:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,281,0.0042,0.0197,2975567221
2022-09-19,20:39:53,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,178,0.0042,0.0126,2975566124
2022-09-19,20:39:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,52,0,0,2975564839
2022-09-19,20:39:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Toll Free,588,0,0,2975569950
2022-09-19,20:39:36,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,6,0.0042,0.0004,2975564513
2022-09-19,20:39:32,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,55,0.0042,0.0042,2975564753
2022-09-19,20:39:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,17,0.0042,0.0013,2975564452
2022-09-19,20:39:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,4,0.0042,0.0004,2975564494
2022-09-19,20:39:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,12,0,0,2975564249
2022-09-19,20:39:24,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 438 Quebec,33,0.0042,0.0025,2975564568
2022-09-19,20:39:20,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,206,0,0,2975566009
2022-09-19,20:39:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,39,0.0042,0.0029,2975564517
2022-09-19,20:39:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,95,0.0042,0.0067,2975564890
2022-09-19,20:39:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,690,0.0042,0.0483,2975570562
2022-09-19,20:39:03,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,248,0.0042,0.0176,2975566313
2022-09-19,20:39:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,170,0.0042,0.0122,2975565704
2022-09-19,20:38:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,35,0.0042,0.0025,2975564211
2022-09-19,20:38:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,44,0.0042,0.0034,2975564339
2022-09-19,20:38:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,39,0,0,2975564006
2022-09-19,20:38:31,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 450 Quebec,73,0.0042,0.0055,2975564436
2022-09-19,20:38:20,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,8,0.0042,0.0008,2975563810
2022-09-19,20:38:17,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,46,0.0042,0.0034,2975564166
2022-09-19,20:38:11,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,205,0.0042,0.0147,2975565540
2022-09-19,20:38:07,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 450 Quebec,699,0.0042,0.0491,2975570194
2022-09-19,20:38:05,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 418 Quebec City,1,0.0042,0.0004,2975563605
2022-09-19,20:38:00,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 418 Quebec City,0,0.0042,0,2975563498
2022-09-19,20:37:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,53,0,0,2975563739
2022-09-19,20:37:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,45,0,0,2975563607
2022-09-19,20:37:49,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,39,0.0042,0.0029,2975563576
2022-09-19,20:37:46,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,102,0,0,2975564178
2022-09-19,20:37:38,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,84,0,0,2975563868
2022-09-19,20:37:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,169,0,0,2975564680
2022-09-19,20:37:32,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 418 Quebec City,0,0.0042,0,2975563223
2022-09-19,20:37:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,33,0.0042,0.0025,2975563620
2022-09-19,20:37:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,145,0.0042,0.0105,2975564563
